"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815513/Reloj-Hombre-Cuero-Negro-Edge-Romans;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 879","S/ 527.40"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15165119/Reloj-Unisex-Digital-Resina-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 129","S/ 49.90"
"2017-09-09","Accesorios-Hombre","Falabella","Guess","/falabella-pe/product/15093384/Reloj-Mujer-Analogo;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,089","S/ 689"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679462/Reloj-Mujer-VV20BB;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 876","S/ 481.80"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731681/Reloj-Hombre-PU103981002-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,009","S/ 605.40"
"2017-09-09","Accesorios-Hombre","Falabella","Tissot","/falabella-pe/product/15745185/Reloj-Hombre-Tela-Negro-Blanco;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,591","S/ 1,431.90"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15822062/Reloj-Mujer-Acero-Dorado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,349","S/ 999"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15071250/Reloj-Unisex-de-Cuarzo-Dorado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 890","S/ 756.50"
"2017-09-09","Accesorios-Hombre","Falabella","CAT","/falabella-pe/product/15190170/Maletin-The-Project;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push&color=Negro","S/ 149","S/ 104.30"
"2017-09-09","Accesorios-Hombre","Falabella","Tommy Hilfiger","/falabella-pe/product/15071183/Reloj-Hombre-de-Cuarzo-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 793","S/ 713.70"
"2017-09-09","Accesorios-Hombre","Falabella","Guess","/falabella-pe/product/15136440/Reloj-Mujer-Analogo-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 999","S/ 629"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15729782/Reloj-Hombre-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 279","S/ 251.10"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815486/Reloj-Hombre-Cuero-Blanco-City-Classic;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 539","S/ 377.30"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15729795/Reloj-Mujer-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 329","S/ 296.10"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15676373/Reloj-Mujer-SFW109;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 459","S/ 413.10"
"2017-09-09","Accesorios-Hombre","Falabella","Victorinox","/falabella-pe/product/15743445/Navaja-Climber-Rojo-Transparente;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 119"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/14989510/Reloj-Hombre-Swatch-YVB403;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 833","S/ 416.50"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815469/Reloj-Hombre-Cuero-Negro-Attitude;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 869","S/ 608.30"
"2017-09-09","Accesorios-Hombre","Falabella","Certina","/falabella-pe/product/15745129/Reloj-Hombre-Acero;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 2,275","S/ 2,047.50"
"2017-09-09","Accesorios-Hombre","Falabella","Fossil","/falabella-pe/product/15758286/Reloj-Caballero-Fs4865;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 669","S/ 499"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15062332/Reloj-Resina-Mujer-BA-110DC-2A1;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 989","S/ 741.75"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15729791/Reloj-Hombre-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 329","S/ 296.10"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731635/Reloj-Hombre-PU911361003-Rojo;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 509","S/ 305.40"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679431/Reloj-Hombre-ME13BL;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,074","S/ 590.70"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731640/Reloj-Hombre-PU911271002-Azul;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 429","S/ 257.40"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815514/Reloj-Hombre-Cuero-Gris-Edge-Romans;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,759","S/ 1,055.40"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15165120/Reloj-Unisex-Digital-Resina-Blanco;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 129","S/ 49.90"
"2017-09-09","Accesorios-Hombre","Falabella","Royal London","/falabella-pe/product/15791240/Reloj-Mujer-Cuero-Rosado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 599","S/ 419.30"
"2017-09-09","Accesorios-Hombre","Falabella","Mulco","/falabella-pe/product/15861761/Reloj-Hombre-Resina-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,999","S/ 1,199.40"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/14975772/Reloj-para-Mujer-Michael-Kors-MK3513;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,059","S/ 635.40"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679420/Reloj-Mujer-FL28BK;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 684","S/ 376.20"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679464/Reloj-Hombre-VVC01BR;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,300","S/ 715"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731685/Reloj-Hombre-PU911241009-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 329","S/ 197.40"
"2017-09-09","Accesorios-Hombre","Falabella","Tissot","/falabella-pe/product/15745186/Reloj-Hombre-Tela-Rojo-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,591","S/ 1,431.90"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15821896/Reloj-Hombre-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,719","S/ 1,199"
"2017-09-09","Accesorios-Hombre","Falabella","Stührling","/falabella-pe/product/15772389/Reloj-Unisex-Lona-Leisure-Collec;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,099","S/ 549.50"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679437/Reloj-Hombre-MH05BK;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 876","S/ 481.80"
"2017-09-09","Accesorios-Hombre","Falabella","Tissot","/falabella-pe/product/15745174/Reloj-Hombre-Cuero-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,993","S/ 1,793.70"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731650/Reloj-Hombre-PU103501013-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 589","S/ 412.30"
"2017-09-09","Accesorios-Hombre","Falabella","Ferrari","/falabella-pe/product/14965543/Reloj-Hombre-Analogico-negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 729","S/ 364.50"
"2017-09-09","Accesorios-Hombre","Falabella","Huntington","/falabella-pe/product/15207060/Mochila-Juvenil;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push&color=Multi",NA,"S/ 119"
"2017-09-09","Accesorios-Hombre","Falabella","Timberland","/falabella-pe/product/15686090/Reloj-Analogico-Northfie;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 999","S/ 899.10"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15822063/Reloj-Mujer-Acero-Dorado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,229","S/ 983.20"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15071252/Reloj-Mujer-de-Cuarzo-Blanco;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 459","S/ 321.30"
"2017-09-09","Accesorios-Hombre","Falabella","Tommy Hilfiger","/falabella-pe/product/15071184/Reloj-Hombre-de-Cuarzo-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 835","S/ 584.50"
"2017-09-09","Accesorios-Hombre","Falabella","Guess","/falabella-pe/product/15136443/Reloj-Mujer-Analogo-Cuero;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 899","S/ 559"
"2017-09-09","Accesorios-Hombre","Falabella","Doo Australia","/falabella-pe/product/880558877/Mochila-Totora;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push&color=Negro","S/ 199","S/ 139.30"
"2017-09-09","Accesorios-Hombre","Falabella","Guess","/falabella-pe/product/15093426/Reloj-Hombre-Multifuncion;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 849","S/ 539"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15676396/Reloj-Hombre-YOG408G;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,159","S/ 1,043.10"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15062405/Reloj-Hombre-G-Shock-Resina-GA-110GD-9A;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,019","S/ 611.40"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15729784/Reloj-Mujer-Acero-Inoxidable;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 309","S/ 278.10"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815487/Reloj-Hombre-Acero-Plateado-City-Classic;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 699","S/ 489.30"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815536/Reloj-Hombre-Nylon-Negro-Field-Gear;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,019","S/ 611.40"
"2017-09-09","Accesorios-Hombre","Falabella","Jacques Lemans","/falabella-pe/product/15731582/Reloj-Hombre-1-1844C-Marron;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 969","S/ 678.30"
"2017-09-09","Accesorios-Hombre","Falabella","Victorinox","/falabella-pe/product/15743427/Lapicero-Cabrio-Pen-y-Navaja-Classic-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 159"
"2017-09-09","Accesorios-Hombre","Falabella","Victorinox","/falabella-pe/product/15743446/Navaja-Compact-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 159"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15071268/Reloj-Mujer-de-Cuarzo-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 549","S/ 384.30"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/14989511/Reloj-Hombre-Swatch-YCS586G;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 759","S/ 529"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815505/Reloj-Hombre-Acero-Plateado-Edge-Index;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,759","S/ 1,055.40"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815470/Reloj-Hombre-Acero-Plateado-Attitude;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 929","S/ 650.30"
"2017-09-09","Accesorios-Hombre","Falabella","Timberland","/falabella-pe/product/15035817/Reloj-Analogo-H-Campton-Marron;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 999"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15815616/Reloj-Hombre-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 659","S/ 428.35"
"2017-09-09","Accesorios-Hombre","Falabella","Casio","/falabella-pe/product/15062341/Reloj-Resina-Mujer-BGA-131-4B;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 659","S/ 395.40"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/15729792/Reloj-Mujer-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 329","S/ 296.10"
"2017-09-09","Accesorios-Hombre","Falabella","Certina","/falabella-pe/product/15745126/Reloj-Hombre-Acero;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 3,055","S/ 2,749.50"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731636/Reloj-Hombre-PU911381003-Azul;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 529","S/ 317.40"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679432/Reloj-Mujer-ME15PW;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,074","S/ 590.70"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731644/Reloj-Hombre-PU104091005-Azul;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 799","S/ 559.30"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15756700/Reloj-Mujer-Acero-Oro-Rosa;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,219","S/ 731.40"
"2017-09-09","Accesorios-Hombre","Falabella","Timberland","/falabella-pe/product/15686086/Reloj-Analogico-Campton;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 999","S/ 899.10"
"2017-09-09","Accesorios-Hombre","Falabella","Quiksilver","/falabella-pe/product/15230474/Mochila-163-04010-BLK8;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push&color=Negro",NA,"S/ 239"
"2017-09-09","Accesorios-Hombre","Falabella","Aerostar","/falabella-pe/product/15144772/Reloj-Unisex-Digital-Resina;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 119","S/ 89"
"2017-09-09","Accesorios-Hombre","Falabella","Fossil","/falabella-pe/product/15862206/Reloj-Mujer-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 469","S/ 375.20"
"2017-09-09","Accesorios-Hombre","Falabella","Cat","/falabella-pe/product/15726022/Reloj-Hombre-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 299"
"2017-09-09","Accesorios-Hombre","Falabella","Royal London","/falabella-pe/product/15791217/Reloj-Hombre-Cuero-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 719","S/ 575.20"
"2017-09-09","Accesorios-Hombre","Falabella","Cat","/falabella-pe/product/15726025/Reloj-Hombre-Silicona;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 317.40","S/ 299"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/14787006/Reloj-Resina-Hombre;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 479","S/ 260"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731660/Reloj-Hombre-PU104241002-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 799","S/ 559.30"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679453/Reloj-Mujer-VV04BK;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 876","S/ 481.80"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815493/Reloj-Mujer-Acero-Plateado-City-Very;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,019","S/ 713.30"
"2017-09-09","Accesorios-Hombre","Falabella","Tommy Hilfiger","/falabella-pe/product/14817494/Reloj-para-Hombre;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 939","S/ 469.50"
"2017-09-09","Accesorios-Hombre","Falabella","Jacques Lemans","/falabella-pe/product/15731604/Reloj-Hombre-1-1826E-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,159","S/ 519"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815515/Reloj-Hombre-Acero-Dorado-Edge-Romans;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,209","S/ 725.40"
"2017-09-09","Accesorios-Hombre","Falabella","Ferrari","/falabella-pe/product/14548753/Reloj-de-Acero-para-Hombre;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,159","S/ 579.50"
"2017-09-09","Accesorios-Hombre","Falabella","Fossil","/falabella-pe/product/15822071/Reloj-Hombre-Fossil-Cuero-P-Cab-Fs5272;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 869","S/ 535.20"
"2017-09-09","Accesorios-Hombre","Falabella","Guess","/falabella-pe/product/15093402/Reloj-Mujer-Multifuncion;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,199","S/ 749"
"2017-09-09","Accesorios-Hombre","Falabella","Mulco","/falabella-pe/product/15861762/Reloj-Hombre-Resina-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,999","S/ 1,199.40"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/14975773/Reloj-para-Mujer-Michael-Kors-MK3514;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,059","S/ 635"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679421/Reloj-Mujer-FL33WH;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 684","S/ 376.20"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679466/Reloj-Hombre-VVC04BK;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,300","S/ 715"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731686/Reloj-Hombre-PU103911014-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 789","S/ 473.40"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15754606/Reloj-Unisex-PU911161001-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 409","S/ 245.40"
"2017-09-09","Accesorios-Hombre","Falabella","Tissot","/falabella-pe/product/15745187/Reloj-Hombre-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 2,617","S/ 2,355.30"
"2017-09-09","Accesorios-Hombre","Falabella","Stührling","/falabella-pe/product/15772390/Reloj-Hombre-Cuero-A-Ascot;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 799","S/ 479.40"
"2017-09-09","Accesorios-Hombre","Falabella","Montblanc","/falabella-pe/product/15737357/Boligrafo-Fino-Cuerpo-Carbono-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 3,543"
"2017-09-09","Accesorios-Hombre","Falabella","Diesel","/falabella-pe/product/15065606/Reloj-Hombre-Cuero-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,189","S/ 713.40"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15803551/Reloj-Unisex-Smartwatch-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,719","S/ 1,547.10"
"2017-09-09","Accesorios-Hombre","Falabella","Wenger","/falabella-pe/product/15815542/Reloj-Hombre-Resina-Rojo-Roadster;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 909","S/ 636.30"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15738100/Reloj-Hombre-PU102941005-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 659","S/ 527.20"
"2017-09-09","Accesorios-Hombre","Falabella","Toy Watch","/falabella-pe/product/15679438/Reloj-Mujer-MO03LB;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 760","S/ 418"
"2017-09-09","Accesorios-Hombre","Falabella","Tissot","/falabella-pe/product/15745175/Reloj-Hombre-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,993","S/ 1,793.70"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731651/Reloj-Hombre-PU911221003-Gris;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 359","S/ 269.25"
"2017-09-09","Accesorios-Hombre","Falabella","Swatch","/falabella-pe/product/14921546/Reloj-de-Resina-Unisex-SUOB717;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push",NA,"S/ 309"
"2017-09-09","Accesorios-Hombre","Falabella","Aerostar","/falabella-pe/product/14916280/Reloj-Mujer-Metal-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 285","S/ 256.50"
"2017-09-09","Accesorios-Hombre","Falabella","Royal London","/falabella-pe/product/15791220/Reloj-Hombre-Cuero-Negro;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 549","S/ 384.30"
"2017-09-09","Accesorios-Hombre","Falabella","Ferrari","/falabella-pe/product/14965544/Reloj-Hombre-Analogico-acero;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 899","S/ 449.50"
"2017-09-09","Accesorios-Hombre","Falabella","Huntington","/falabella-pe/product/15207062/Mochila-Juvenil;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push&color=Multi",NA,"S/ 119"
"2017-09-09","Accesorios-Hombre","Falabella","Fossil","/falabella-pe/product/15908723/Reloj-Hombre-Fossil-Metal-A-Fs5331;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 809","S/ 647.20"
"2017-09-09","Accesorios-Hombre","Falabella","Timberland","/falabella-pe/product/15686092/Reloj-Analogico-Wadleigh;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 599","S/ 539.10"
"2017-09-09","Accesorios-Hombre","Falabella","Certina","/falabella-pe/product/15745122/Reloj-Hombre-Acero;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 2,909","S/ 2,618.10"
"2017-09-09","Accesorios-Hombre","Falabella","Michael Kors","/falabella-pe/product/15822064/Reloj-Hombre-Acero-Plateado;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 1,349","S/ 999"
"2017-09-09","Accesorios-Hombre","Falabella","Puma","/falabella-pe/product/15731664/Reloj-Hombre-PU104231005-Marron;jsessionid=uBBaaxI9UzehiXD7wJSUxy6N.node35?navAction=push","S/ 759","S/ 455.40"
